genome,group,pos
GCA_009680285.fna,Clade3,2938918
GCA_009680285.fna,Clade3,2939044
GCA_009680285.fna,Clade3,2939566
GCA_009680285.fna,Clade3,2939625
GCA_009680285.fna,Clade3,2939646
GCA_009680285.fna,Clade3,2939668
GCA_009680285.fna,Clade3,2939833
GCA_009680285.fna,Clade3,2941358
GCA_009680285.fna,Clade3,2941389
GCA_009680285.fna,Clade3,2941413
GCA_009680285.fna,Clade3,2941468
GCA_009680285.fna,Clade3,2941601
GCA_009680285.fna,Clade3,2941639
GCA_009680285.fna,Clade3,2941654
GCA_009680285.fna,Clade3,2941693
GCA_009680285.fna,Clade3,2941816
GCA_009680285.fna,Clade3,2941895
GCA_009680285.fna,Clade3,2941948
GCA_009680285.fna,Clade3,2941957
GCA_009680285.fna,Clade3,2942719
GCA_009680285.fna,Clade3,2942757
GCA_009680285.fna,Clade3,2942767
GCA_009680285.fna,Clade3,2942769
GCA_009680285.fna,Clade3,2942862
GCA_009680285.fna,Clade3,2942908
GCA_009680285.fna,Clade3,2942984
GCA_009680285.fna,Clade3,2942991
GCA_009680285.fna,Clade3,2943015
GCA_009680285.fna,Clade3,2943033
GCA_009680285.fna,Clade3,2943037
GCA_009680285.fna,Clade3,2943040
GCA_009680285.fna,Clade3,2943058
GCA_009680285.fna,Clade3,2943078
GCA_009680285.fna,Clade3,2943085
GCA_009680285.fna,Clade3,2943106
GCA_009680285.fna,Clade3,2943112
GCA_009680285.fna,Clade3,2943175
GCA_009680285.fna,Clade3,2943270
GCA_009680285.fna,Clade3,2943278
GCA_009680285.fna,Clade3,2943301
GCA_009680285.fna,Clade3,2943302
GCA_009680285.fna,Clade3,2943303
GCA_009680285.fna,Clade3,2943305
GCA_009680285.fna,Clade3,2943309
GCA_009680285.fna,Clade3,2943311
GCA_009680285.fna,Clade3,2943312
GCA_009680285.fna,Clade3,2943313
GCA_009680285.fna,Clade3,2943319
GCA_009680285.fna,Clade3,2943415
GCA_009680285.fna,Clade3,2943506
GCA_009680315.fna,Clade3,2936598
GCA_009680315.fna,Clade3,2936622
GCA_009680315.fna,Clade3,2936657
GCA_009680315.fna,Clade3,2936964
GCA_009680315.fna,Clade3,2937024
GCA_009680315.fna,Clade3,2937045
GCA_009680315.fna,Clade3,2937054
GCA_009680315.fna,Clade3,2937066
GCA_009680315.fna,Clade3,2937093
GCA_009680315.fna,Clade3,2938708
GCA_009680315.fna,Clade3,2938897
GCA_009680315.fna,Clade3,2938918
GCA_009680315.fna,Clade3,2939044
GCA_009680315.fna,Clade3,2939566
GCA_009680315.fna,Clade3,2939625
GCA_009680315.fna,Clade3,2939646
GCA_009680315.fna,Clade3,2939668
GCA_009680315.fna,Clade3,2939833
GCA_009680315.fna,Clade3,2941358
GCA_009680315.fna,Clade3,2941389
GCA_009680315.fna,Clade3,2941413
GCA_009680315.fna,Clade3,2941468
GCA_009680315.fna,Clade3,2941601
GCA_009680315.fna,Clade3,2941639
GCA_009680315.fna,Clade3,2941654
GCA_009680315.fna,Clade3,2941693
GCA_009680315.fna,Clade3,2941816
GCA_009680315.fna,Clade3,2941895
GCA_009680315.fna,Clade3,2941948
GCA_009680315.fna,Clade3,2941957
GCA_009680315.fna,Clade3,2942719
GCA_009680315.fna,Clade3,2942757
GCA_009680315.fna,Clade3,2942767
GCA_009680315.fna,Clade3,2942769
GCA_009680315.fna,Clade3,2942862
GCA_009680315.fna,Clade3,2942908
GCA_009680315.fna,Clade3,2942984
GCA_009680315.fna,Clade3,2942991
GCA_009680315.fna,Clade3,2943015
GCA_009680315.fna,Clade3,2943033
GCA_009680315.fna,Clade3,2943037
GCA_009680315.fna,Clade3,2943040
GCA_009680315.fna,Clade3,2943058
GCA_009680315.fna,Clade3,2943078
GCA_009680315.fna,Clade3,2943085
GCA_009680315.fna,Clade3,2943106
GCA_009680315.fna,Clade3,2943112
GCA_009680315.fna,Clade3,2943175
GCA_009680315.fna,Clade3,2943270
GCA_009680315.fna,Clade3,2943278
GCA_009680315.fna,Clade3,2943301
GCA_009680315.fna,Clade3,2943302
GCA_009680315.fna,Clade3,2943303
GCA_009680315.fna,Clade3,2943305
GCA_009680315.fna,Clade3,2943309
GCA_009680315.fna,Clade3,2943311
GCA_009680315.fna,Clade3,2943312
GCA_009680315.fna,Clade3,2943313
GCA_009680315.fna,Clade3,2943319
GCA_009680315.fna,Clade3,2943415
GCA_009680315.fna,Clade3,2943506
GCA_009680335.fna,Clade3,2936598
GCA_009680335.fna,Clade3,2936622
GCA_009680335.fna,Clade3,2936657
GCA_009680335.fna,Clade3,2936964
GCA_009680335.fna,Clade3,2937024
GCA_009680335.fna,Clade3,2937045
GCA_009680335.fna,Clade3,2937054
GCA_009680335.fna,Clade3,2937066
GCA_009680335.fna,Clade3,2937093
GCA_009680335.fna,Clade3,2938708
GCA_009680335.fna,Clade3,2938897
GCA_009680335.fna,Clade3,2938918
GCA_009680335.fna,Clade3,2939044
GCA_009680335.fna,Clade3,2939566
GCA_009680335.fna,Clade3,2939625
GCA_009680335.fna,Clade3,2939646
GCA_009680335.fna,Clade3,2939668
GCA_009680335.fna,Clade3,2939833
GCA_009680335.fna,Clade3,2941358
GCA_009680335.fna,Clade3,2941389
GCA_009680335.fna,Clade3,2941413
GCA_009680335.fna,Clade3,2941468
GCA_009680335.fna,Clade3,2941601
GCA_009680335.fna,Clade3,2941639
GCA_009680335.fna,Clade3,2941654
GCA_009680335.fna,Clade3,2941693
GCA_009680335.fna,Clade3,2941816
GCA_009680335.fna,Clade3,2941895
GCA_009680335.fna,Clade3,2941948
GCA_009680335.fna,Clade3,2941957
GCA_009680335.fna,Clade3,2942719
GCA_009680335.fna,Clade3,2942757
GCA_009680335.fna,Clade3,2942767
GCA_009680335.fna,Clade3,2942769
GCA_009680335.fna,Clade3,2942862
GCA_009680335.fna,Clade3,2942908
GCA_009680335.fna,Clade3,2942984
GCA_009680335.fna,Clade3,2942991
GCA_009680335.fna,Clade3,2943015
GCA_009680335.fna,Clade3,2943033
GCA_009680335.fna,Clade3,2943037
GCA_009680335.fna,Clade3,2943040
GCA_009680335.fna,Clade3,2943058
GCA_009680335.fna,Clade3,2943078
GCA_009680335.fna,Clade3,2943085
GCA_009680335.fna,Clade3,2943106
GCA_009680335.fna,Clade3,2943112
GCA_009680335.fna,Clade3,2943175
GCA_009680335.fna,Clade3,2943270
GCA_009680335.fna,Clade3,2943278
GCA_009680335.fna,Clade3,2943301
GCA_009680335.fna,Clade3,2943302
GCA_009680335.fna,Clade3,2943303
GCA_009680335.fna,Clade3,2943305
GCA_009680335.fna,Clade3,2943309
GCA_009680335.fna,Clade3,2943311
GCA_009680335.fna,Clade3,2943312
GCA_009680335.fna,Clade3,2943313
GCA_009680335.fna,Clade3,2943319
GCA_009680335.fna,Clade3,2943415
GCA_009680335.fna,Clade3,2943506
GCA_009680355.fna,Clade3,2936598
GCA_009680355.fna,Clade3,2936622
GCA_009680355.fna,Clade3,2936657
GCA_009680355.fna,Clade3,2936964
GCA_009680355.fna,Clade3,2937024
GCA_009680355.fna,Clade3,2937045
GCA_009680355.fna,Clade3,2937054
GCA_009680355.fna,Clade3,2937066
GCA_009680355.fna,Clade3,2937093
GCA_009680355.fna,Clade3,2938708
GCA_009680355.fna,Clade3,2938897
GCA_009680355.fna,Clade3,2938918
GCA_009680355.fna,Clade3,2939044
GCA_009680355.fna,Clade3,2939566
GCA_009680355.fna,Clade3,2939625
GCA_009680355.fna,Clade3,2939646
GCA_009680355.fna,Clade3,2939668
GCA_009680355.fna,Clade3,2939833
GCA_009680355.fna,Clade3,2941358
GCA_009680355.fna,Clade3,2941389
GCA_009680355.fna,Clade3,2941413
GCA_009680355.fna,Clade3,2941468
GCA_009680355.fna,Clade3,2941601
GCA_009680355.fna,Clade3,2941639
GCA_009680355.fna,Clade3,2941654
GCA_009680355.fna,Clade3,2941693
GCA_009680355.fna,Clade3,2941816
GCA_009680355.fna,Clade3,2941895
GCA_009680355.fna,Clade3,2941948
GCA_009680355.fna,Clade3,2941957
GCA_009680355.fna,Clade3,2942719
GCA_009680355.fna,Clade3,2942757
GCA_009680355.fna,Clade3,2942767
GCA_009680355.fna,Clade3,2942769
GCA_009680355.fna,Clade3,2942862
GCA_009680355.fna,Clade3,2942908
GCA_009680355.fna,Clade3,2942984
GCA_009680355.fna,Clade3,2942991
GCA_009680355.fna,Clade3,2943015
GCA_009680355.fna,Clade3,2943033
GCA_009680355.fna,Clade3,2943037
GCA_009680355.fna,Clade3,2943040
GCA_009680355.fna,Clade3,2943058
GCA_009680355.fna,Clade3,2943078
GCA_009680355.fna,Clade3,2943085
GCA_009680355.fna,Clade3,2943106
GCA_009680355.fna,Clade3,2943112
GCA_009680355.fna,Clade3,2943175
GCA_009680355.fna,Clade3,2943270
GCA_009680355.fna,Clade3,2943278
GCA_009680355.fna,Clade3,2943301
GCA_009680355.fna,Clade3,2943302
GCA_009680355.fna,Clade3,2943303
GCA_009680355.fna,Clade3,2943305
GCA_009680355.fna,Clade3,2943309
GCA_009680355.fna,Clade3,2943311
GCA_009680355.fna,Clade3,2943312
GCA_009680355.fna,Clade3,2943313
GCA_009680355.fna,Clade3,2943319
GCA_009680355.fna,Clade3,2943415
GCA_009680355.fna,Clade3,2943506
GCA_009680365.fna,Clade3,2936598
GCA_009680365.fna,Clade3,2936622
GCA_009680365.fna,Clade3,2936657
GCA_009680365.fna,Clade3,2936964
GCA_009680365.fna,Clade3,2937024
GCA_009680365.fna,Clade3,2937045
GCA_009680365.fna,Clade3,2937054
GCA_009680365.fna,Clade3,2937066
GCA_009680365.fna,Clade3,2937093
GCA_009680365.fna,Clade3,2938708
GCA_009680365.fna,Clade3,2938897
GCA_009680365.fna,Clade3,2938918
GCA_009680365.fna,Clade3,2939044
GCA_009680365.fna,Clade3,2939566
GCA_009680365.fna,Clade3,2939625
GCA_009680365.fna,Clade3,2939646
GCA_009680365.fna,Clade3,2939668
GCA_009680365.fna,Clade3,2939833
GCA_009680365.fna,Clade3,2941358
GCA_009680365.fna,Clade3,2941389
GCA_009680365.fna,Clade3,2941413
GCA_009680365.fna,Clade3,2941468
GCA_009680365.fna,Clade3,2941601
GCA_009680365.fna,Clade3,2941639
GCA_009680365.fna,Clade3,2941654
GCA_009680365.fna,Clade3,2941693
GCA_009680365.fna,Clade3,2941816
GCA_009680365.fna,Clade3,2941895
GCA_009680365.fna,Clade3,2941948
GCA_009680365.fna,Clade3,2941957
GCA_009680365.fna,Clade3,2942719
GCA_009680365.fna,Clade3,2942757
GCA_009680365.fna,Clade3,2942767
GCA_009680365.fna,Clade3,2942769
GCA_009680365.fna,Clade3,2942862
GCA_009680365.fna,Clade3,2942908
GCA_009680365.fna,Clade3,2942984
GCA_009680365.fna,Clade3,2942991
GCA_009680365.fna,Clade3,2943015
GCA_009680365.fna,Clade3,2943033
GCA_009680365.fna,Clade3,2943037
GCA_009680365.fna,Clade3,2943040
GCA_009680365.fna,Clade3,2943058
GCA_009680365.fna,Clade3,2943078
GCA_009680365.fna,Clade3,2943085
GCA_009680365.fna,Clade3,2943106
GCA_009680365.fna,Clade3,2943112
GCA_009680365.fna,Clade3,2943175
GCA_009680365.fna,Clade3,2943270
GCA_009680365.fna,Clade3,2943278
GCA_009680365.fna,Clade3,2943301
GCA_009680365.fna,Clade3,2943302
GCA_009680365.fna,Clade3,2943303
GCA_009680365.fna,Clade3,2943305
GCA_009680365.fna,Clade3,2943309
GCA_009680365.fna,Clade3,2943311
GCA_009680365.fna,Clade3,2943312
GCA_009680365.fna,Clade3,2943313
GCA_009680365.fna,Clade3,2943319
GCA_009680365.fna,Clade3,2943415
GCA_009680365.fna,Clade3,2943506
GCA_009680395.fna,Clade3,2936598
GCA_009680395.fna,Clade3,2936622
GCA_009680395.fna,Clade3,2936657
GCA_009680395.fna,Clade3,2936964
GCA_009680395.fna,Clade3,2937024
GCA_009680395.fna,Clade3,2937045
GCA_009680395.fna,Clade3,2937054
GCA_009680395.fna,Clade3,2937066
GCA_009680395.fna,Clade3,2937093
GCA_009680395.fna,Clade3,2938708
GCA_009680395.fna,Clade3,2938897
GCA_009680395.fna,Clade3,2938918
GCA_009680395.fna,Clade3,2939044
GCA_009680395.fna,Clade3,2939566
GCA_009680395.fna,Clade3,2939625
GCA_009680395.fna,Clade3,2939646
GCA_009680395.fna,Clade3,2939668
GCA_009680395.fna,Clade3,2939833
GCA_009680395.fna,Clade3,2941358
GCA_009680395.fna,Clade3,2941389
GCA_009680395.fna,Clade3,2941413
GCA_009680395.fna,Clade3,2941468
GCA_009680395.fna,Clade3,2941601
GCA_009680395.fna,Clade3,2941639
GCA_009680395.fna,Clade3,2941654
GCA_009680395.fna,Clade3,2941693
GCA_009680395.fna,Clade3,2941816
GCA_009680395.fna,Clade3,2941895
GCA_009680395.fna,Clade3,2941948
GCA_009680395.fna,Clade3,2941957
GCA_009680395.fna,Clade3,2942719
GCA_009680395.fna,Clade3,2942757
GCA_009680395.fna,Clade3,2942767
GCA_009680395.fna,Clade3,2942769
GCA_009680395.fna,Clade3,2942862
GCA_009680395.fna,Clade3,2942908
GCA_009680395.fna,Clade3,2942984
GCA_009680395.fna,Clade3,2942991
GCA_009680395.fna,Clade3,2943015
GCA_009680395.fna,Clade3,2943033
GCA_009680395.fna,Clade3,2943037
GCA_009680395.fna,Clade3,2943040
GCA_009680395.fna,Clade3,2943058
GCA_009680395.fna,Clade3,2943078
GCA_009680395.fna,Clade3,2943085
GCA_009680395.fna,Clade3,2943106
GCA_009680395.fna,Clade3,2943112
GCA_009680395.fna,Clade3,2943175
GCA_009680395.fna,Clade3,2943270
GCA_009680395.fna,Clade3,2943278
GCA_009680395.fna,Clade3,2943301
GCA_009680395.fna,Clade3,2943302
GCA_009680395.fna,Clade3,2943303
GCA_009680395.fna,Clade3,2943305
GCA_009680395.fna,Clade3,2943309
GCA_009680395.fna,Clade3,2943311
GCA_009680395.fna,Clade3,2943312
GCA_009680395.fna,Clade3,2943313
GCA_009680395.fna,Clade3,2943319
GCA_009680395.fna,Clade3,2943415
GCA_009680395.fna,Clade3,2943506
GCA_013299805.fna,Clade3,2936436
GCA_013299805.fna,Clade3,2936622
GCA_013299805.fna,Clade3,2936679
GCA_013299805.fna,Clade3,2936964
GCA_013299805.fna,Clade3,2937024
GCA_013299805.fna,Clade3,2937066
GCA_013299805.fna,Clade3,2938876
GCA_013299805.fna,Clade3,2938897
GCA_013299805.fna,Clade3,2938917
GCA_013299805.fna,Clade3,2939044
GCA_013299805.fna,Clade3,2939155
GCA_013299805.fna,Clade3,2939341
GCA_013299805.fna,Clade3,2939427
GCA_013299805.fna,Clade3,2939539
GCA_013299805.fna,Clade3,2939566
GCA_013299805.fna,Clade3,2939646
GCA_013299805.fna,Clade3,2939668
GCA_013299805.fna,Clade3,2939833
GCA_013299805.fna,Clade3,2941413
GCA_013299805.fna,Clade3,2941533
GCA_013299805.fna,Clade3,2941600
GCA_013299805.fna,Clade3,2941606
GCA_013299805.fna,Clade3,2941639
GCA_013299805.fna,Clade3,2941645
GCA_013299805.fna,Clade3,2941693
GCA_013299805.fna,Clade3,2941768
GCA_013299805.fna,Clade3,2941792
GCA_013299805.fna,Clade3,2941804
GCA_013299805.fna,Clade3,2941816
GCA_013299805.fna,Clade3,2941948
GCA_013299805.fna,Clade3,2942662
GCA_013299805.fna,Clade3,2942677
GCA_013299805.fna,Clade3,2942686
GCA_013299805.fna,Clade3,2942689
GCA_013299805.fna,Clade3,2942690
GCA_013299805.fna,Clade3,2942691
GCA_013299805.fna,Clade3,2942692
GCA_013299805.fna,Clade3,2942695
GCA_013299805.fna,Clade3,2942707
GCA_013299805.fna,Clade3,2942713
GCA_013299805.fna,Clade3,2942722
GCA_013299805.fna,Clade3,2942731
GCA_013299805.fna,Clade3,2942740
GCA_013299805.fna,Clade3,2942742
GCA_013299805.fna,Clade3,2942745
GCA_013299805.fna,Clade3,2942746
GCA_013299805.fna,Clade3,2942749
GCA_013299805.fna,Clade3,2942755
GCA_013299805.fna,Clade3,2942757
GCA_013299805.fna,Clade3,2942758
GCA_013299805.fna,Clade3,2942764
GCA_013299805.fna,Clade3,2942770
GCA_013299805.fna,Clade3,2942776
GCA_013299805.fna,Clade3,2942788
GCA_013299805.fna,Clade3,2942800
GCA_013299805.fna,Clade3,2942803
GCA_013299805.fna,Clade3,2942807
GCA_013299805.fna,Clade3,2942815
GCA_013299805.fna,Clade3,2942821
GCA_013299805.fna,Clade3,2942839
GCA_013299805.fna,Clade3,2942842
GCA_013299805.fna,Clade3,2942848
GCA_013299805.fna,Clade3,2942849
GCA_013299805.fna,Clade3,2942850
GCA_013299805.fna,Clade3,2942851
GCA_013299805.fna,Clade3,2942854
GCA_013299805.fna,Clade3,2942857
GCA_013299805.fna,Clade3,2942860
GCA_013299805.fna,Clade3,2942862
GCA_013299805.fna,Clade3,2942871
GCA_013299805.fna,Clade3,2943027
GCA_013299805.fna,Clade3,2943033
GCA_013299805.fna,Clade3,2943034
GCA_013299805.fna,Clade3,2943040
GCA_013299805.fna,Clade3,2943058
GCA_013299805.fna,Clade3,2943085
GCA_013299805.fna,Clade3,2943097
GCA_013299805.fna,Clade3,2943106
GCA_013299805.fna,Clade3,2943131
GCA_013299805.fna,Clade3,2943175
GCA_013299805.fna,Clade3,2943220
GCA_013299805.fna,Clade3,2943270
GCA_013299805.fna,Clade3,2943278
GCA_013299805.fna,Clade3,2943301
GCA_013299805.fna,Clade3,2943302
GCA_013299805.fna,Clade3,2943303
GCA_013299805.fna,Clade3,2943305
GCA_013299805.fna,Clade3,2943309
GCA_013299805.fna,Clade3,2943311
GCA_013299805.fna,Clade3,2943312
GCA_013299805.fna,Clade3,2943313
GCA_013299805.fna,Clade3,2943319
GCA_013299805.fna,Clade3,2943415
GCA_013300775.fna,Clade3,2936436
GCA_013300775.fna,Clade3,2936622
GCA_013300775.fna,Clade3,2936679
GCA_013300775.fna,Clade3,2936964
GCA_013300775.fna,Clade3,2937024
GCA_013300775.fna,Clade3,2937066
GCA_013300775.fna,Clade3,2938876
GCA_013300775.fna,Clade3,2938897
GCA_013300775.fna,Clade3,2938917
GCA_013300775.fna,Clade3,2939044
GCA_013300775.fna,Clade3,2939155
GCA_013300775.fna,Clade3,2939341
GCA_013300775.fna,Clade3,2939427
GCA_013300775.fna,Clade3,2939539
GCA_013300775.fna,Clade3,2939566
GCA_013300775.fna,Clade3,2939646
GCA_013300775.fna,Clade3,2939668
GCA_013300775.fna,Clade3,2939833
GCA_013300775.fna,Clade3,2941413
GCA_013300775.fna,Clade3,2941533
GCA_013300775.fna,Clade3,2941600
GCA_013300775.fna,Clade3,2941606
GCA_013300775.fna,Clade3,2941639
GCA_013300775.fna,Clade3,2941645
GCA_013300775.fna,Clade3,2941693
GCA_013300775.fna,Clade3,2941768
GCA_013300775.fna,Clade3,2941792
GCA_013300775.fna,Clade3,2941804
GCA_013300775.fna,Clade3,2941816
GCA_013300775.fna,Clade3,2941948
GCA_013300775.fna,Clade3,2942662
GCA_013300775.fna,Clade3,2942677
GCA_013300775.fna,Clade3,2942686
GCA_013300775.fna,Clade3,2942689
GCA_013300775.fna,Clade3,2942690
GCA_013300775.fna,Clade3,2942691
GCA_013300775.fna,Clade3,2942692
GCA_013300775.fna,Clade3,2942695
GCA_013300775.fna,Clade3,2942707
GCA_013300775.fna,Clade3,2942713
GCA_013300775.fna,Clade3,2942722
GCA_013300775.fna,Clade3,2942731
GCA_013300775.fna,Clade3,2942740
GCA_013300775.fna,Clade3,2942742
GCA_013300775.fna,Clade3,2942745
GCA_013300775.fna,Clade3,2942746
GCA_013300775.fna,Clade3,2942749
GCA_013300775.fna,Clade3,2942755
GCA_013300775.fna,Clade3,2942757
GCA_013300775.fna,Clade3,2942758
GCA_013300775.fna,Clade3,2942764
GCA_013300775.fna,Clade3,2942770
GCA_013300775.fna,Clade3,2942776
GCA_013300775.fna,Clade3,2942788
GCA_013300775.fna,Clade3,2942800
GCA_013300775.fna,Clade3,2942803
GCA_013300775.fna,Clade3,2942807
GCA_013300775.fna,Clade3,2942815
GCA_013300775.fna,Clade3,2942821
GCA_013300775.fna,Clade3,2942839
GCA_013300775.fna,Clade3,2942842
GCA_013300775.fna,Clade3,2942848
GCA_013300775.fna,Clade3,2942849
GCA_013300775.fna,Clade3,2942850
GCA_013300775.fna,Clade3,2942851
GCA_013300775.fna,Clade3,2942854
GCA_013300775.fna,Clade3,2942857
GCA_013300775.fna,Clade3,2942860
GCA_013300775.fna,Clade3,2942862
GCA_013300775.fna,Clade3,2942871
GCA_013300775.fna,Clade3,2943027
GCA_013300775.fna,Clade3,2943033
GCA_013300775.fna,Clade3,2943034
GCA_013300775.fna,Clade3,2943040
GCA_013300775.fna,Clade3,2943058
GCA_013300775.fna,Clade3,2943085
GCA_013300775.fna,Clade3,2943097
GCA_013300775.fna,Clade3,2943106
GCA_013300775.fna,Clade3,2943131
GCA_013300775.fna,Clade3,2943175
GCA_013300775.fna,Clade3,2943220
GCA_013300775.fna,Clade3,2943270
GCA_013300775.fna,Clade3,2943278
GCA_013300775.fna,Clade3,2943301
GCA_013300775.fna,Clade3,2943302
GCA_013300775.fna,Clade3,2943303
GCA_013300775.fna,Clade3,2943305
GCA_013300775.fna,Clade3,2943309
GCA_013300775.fna,Clade3,2943311
GCA_013300775.fna,Clade3,2943312
GCA_013300775.fna,Clade3,2943313
GCA_013300775.fna,Clade3,2943319
GCA_013300775.fna,Clade3,2943415
GCA_013303775.fna,Clade3,2936622
GCA_013303775.fna,Clade3,2936651
GCA_013303775.fna,Clade3,2936673
GCA_013303775.fna,Clade3,2936685
GCA_013303775.fna,Clade3,2936964
GCA_013303775.fna,Clade3,2937024
GCA_013303775.fna,Clade3,2937051
GCA_013303775.fna,Clade3,2938765
GCA_013303775.fna,Clade3,2938784
GCA_013303775.fna,Clade3,2938792
GCA_013303775.fna,Clade3,2938876
GCA_013303775.fna,Clade3,2938897
GCA_013303775.fna,Clade3,2938917
GCA_013303775.fna,Clade3,2938978
GCA_013303775.fna,Clade3,2939155
GCA_013303775.fna,Clade3,2939377
GCA_013303775.fna,Clade3,2939566
GCA_013303775.fna,Clade3,2939646
GCA_013303775.fna,Clade3,2939668
GCA_013303775.fna,Clade3,2939833
GCA_013303775.fna,Clade3,2941358
GCA_013303775.fna,Clade3,2941389
GCA_013303775.fna,Clade3,2941413
GCA_013303775.fna,Clade3,2941468
GCA_013303775.fna,Clade3,2941601
GCA_013303775.fna,Clade3,2941639
GCA_013303775.fna,Clade3,2941654
GCA_013303775.fna,Clade3,2941693
GCA_013303775.fna,Clade3,2941816
GCA_013303775.fna,Clade3,2941895
GCA_013303775.fna,Clade3,2941948
GCA_013303775.fna,Clade3,2941957
GCA_013303775.fna,Clade3,2942719
GCA_013303775.fna,Clade3,2942757
GCA_013303775.fna,Clade3,2942767
GCA_013303775.fna,Clade3,2942769
GCA_013303775.fna,Clade3,2942862
GCA_013303775.fna,Clade3,2942908
GCA_013303775.fna,Clade3,2942984
GCA_013303775.fna,Clade3,2942991
GCA_013303775.fna,Clade3,2943015
GCA_013303775.fna,Clade3,2943033
GCA_013303775.fna,Clade3,2943037
GCA_013303775.fna,Clade3,2943040
GCA_013303775.fna,Clade3,2943058
GCA_013303775.fna,Clade3,2943078
GCA_013303775.fna,Clade3,2943085
GCA_013303775.fna,Clade3,2943106
GCA_013303775.fna,Clade3,2943112
GCA_013303775.fna,Clade3,2943175
GCA_013303775.fna,Clade3,2943270
GCA_013303775.fna,Clade3,2943278
GCA_013303775.fna,Clade3,2943301
GCA_013303775.fna,Clade3,2943302
GCA_013303775.fna,Clade3,2943303
GCA_013303775.fna,Clade3,2943305
GCA_013303775.fna,Clade3,2943309
GCA_013303775.fna,Clade3,2943311
GCA_013303775.fna,Clade3,2943312
GCA_013303775.fna,Clade3,2943313
GCA_013303775.fna,Clade3,2943319
GCA_013303775.fna,Clade3,2943415
GCA_013303775.fna,Clade3,2943506
GCA_013303845.fna,Clade3,2936622
GCA_013303845.fna,Clade3,2936651
GCA_013303845.fna,Clade3,2936673
GCA_013303845.fna,Clade3,2936685
GCA_013303845.fna,Clade3,2936964
GCA_013303845.fna,Clade3,2937024
GCA_013303845.fna,Clade3,2937051
GCA_013303845.fna,Clade3,2938765
GCA_013303845.fna,Clade3,2938784
GCA_013303845.fna,Clade3,2938792
GCA_013303845.fna,Clade3,2938876
GCA_013303845.fna,Clade3,2938897
GCA_013303845.fna,Clade3,2938917
GCA_013303845.fna,Clade3,2938978
GCA_013303845.fna,Clade3,2939155
GCA_013303845.fna,Clade3,2939377
GCA_013303845.fna,Clade3,2939566
GCA_013303845.fna,Clade3,2939646
GCA_013303845.fna,Clade3,2939668
GCA_013303845.fna,Clade3,2939833
GCA_013303845.fna,Clade3,2941358
GCA_013303845.fna,Clade3,2941389
GCA_013303845.fna,Clade3,2941413
GCA_013303845.fna,Clade3,2941468
GCA_013303845.fna,Clade3,2941601
GCA_013303845.fna,Clade3,2941639
GCA_013303845.fna,Clade3,2941654
GCA_013303845.fna,Clade3,2941693
GCA_013303845.fna,Clade3,2941816
GCA_013303845.fna,Clade3,2941895
GCA_013303845.fna,Clade3,2941948
GCA_013303845.fna,Clade3,2941957
GCA_013303845.fna,Clade3,2942719
GCA_013303845.fna,Clade3,2942757
GCA_013303845.fna,Clade3,2942767
GCA_013303845.fna,Clade3,2942769
GCA_013303845.fna,Clade3,2942862
GCA_013303845.fna,Clade3,2942908
GCA_013303845.fna,Clade3,2942984
GCA_013303845.fna,Clade3,2942991
GCA_013303845.fna,Clade3,2943015
GCA_013303845.fna,Clade3,2943033
GCA_013303845.fna,Clade3,2943037
GCA_013303845.fna,Clade3,2943040
GCA_013303845.fna,Clade3,2943058
GCA_013303845.fna,Clade3,2943078
GCA_013303845.fna,Clade3,2943085
GCA_013303845.fna,Clade3,2943106
GCA_013303845.fna,Clade3,2943112
GCA_013303845.fna,Clade3,2943175
GCA_013303845.fna,Clade3,2943270
GCA_013303845.fna,Clade3,2943278
GCA_013303845.fna,Clade3,2943301
GCA_013303845.fna,Clade3,2943302
GCA_013303845.fna,Clade3,2943303
GCA_013303845.fna,Clade3,2943305
GCA_013303845.fna,Clade3,2943309
GCA_013303845.fna,Clade3,2943311
GCA_013303845.fna,Clade3,2943312
GCA_013303845.fna,Clade3,2943313
GCA_013303845.fna,Clade3,2943319
GCA_013303845.fna,Clade3,2943415
GCA_013303845.fna,Clade3,2943506
GCA_013303965.fna,Clade3,2936622
GCA_013303965.fna,Clade3,2936651
GCA_013303965.fna,Clade3,2936673
GCA_013303965.fna,Clade3,2936685
GCA_013303965.fna,Clade3,2936964
GCA_013303965.fna,Clade3,2937024
GCA_013303965.fna,Clade3,2937051
GCA_013303965.fna,Clade3,2938714
GCA_013303965.fna,Clade3,2938792
GCA_013303965.fna,Clade3,2938876
GCA_013303965.fna,Clade3,2938917
GCA_013303965.fna,Clade3,2938978
GCA_013303965.fna,Clade3,2939155
GCA_013303965.fna,Clade3,2939269
GCA_013303965.fna,Clade3,2939290
GCA_013303965.fna,Clade3,2939377
GCA_013303965.fna,Clade3,2939392
GCA_013303965.fna,Clade3,2939434
GCA_013303965.fna,Clade3,2939566
GCA_013303965.fna,Clade3,2939626
GCA_013303965.fna,Clade3,2939646
GCA_013303965.fna,Clade3,2939662
GCA_013303965.fna,Clade3,2939668
GCA_013303965.fna,Clade3,2941498
GCA_013303965.fna,Clade3,2941499
GCA_013303965.fna,Clade3,2941503
GCA_013303965.fna,Clade3,2941510
GCA_013303965.fna,Clade3,2941515
GCA_013303965.fna,Clade3,2941523
GCA_013303965.fna,Clade3,2941524
GCA_013303965.fna,Clade3,2941528
GCA_013303965.fna,Clade3,2941534
