genome,group,pos,type
AF38-24.fna,Clade4,2943018,missense_variant
AF38-24.fna,Clade4,2943027,missense_variant
AF38-24.fna,Clade4,2943033,missense_variant
AF38-24.fna,Clade4,2943085,synonymous_variant
AF38-24.fna,Clade4,2943097,synonymous_variant
AF38-24.fna,Clade4,2943100,synonymous_variant
AF38-24.fna,Clade4,2943106,synonymous_variant
AF38-24.fna,Clade4,2943116,missense_variant
AF38-24.fna,Clade4,2943152,missense_variant
AF38-24.fna,Clade4,2943153,missense_variant
AF38-24.fna,Clade4,2943175,synonymous_variant
AF38-24.fna,Clade4,2943205,synonymous_variant
AF38-24.fna,Clade4,2943229,synonymous_variant
AF38-24.fna,Clade4,2943322,synonymous_variant
AF38-24.fna,Clade4,2943333,missense_variant
AF38-24.fna,Clade4,2943341,missense_variant
AF38-24.fna,Clade4,2943415,synonymous_variant
AF38-24.fna,Clade4,2943506,upstream_gene_variant
AF39-14AC.fna,Clade4,2936622,downstream_gene_variant
AF39-14AC.fna,Clade4,2936964,downstream_gene_variant
AF39-14AC.fna,Clade4,2937024,downstream_gene_variant
AF39-14AC.fna,Clade4,2937045,downstream_gene_variant
AF39-14AC.fna,Clade4,2937054,downstream_gene_variant
AF39-14AC.fna,Clade4,2938876,downstream_gene_variant
AF39-14AC.fna,Clade4,2939050,downstream_gene_variant
AF39-14AC.fna,Clade4,2939146,downstream_gene_variant
AF39-14AC.fna,Clade4,2939155,downstream_gene_variant
AF39-14AC.fna,Clade4,2939329,downstream_gene_variant
AF39-14AC.fna,Clade4,2939410,downstream_gene_variant
AF39-14AC.fna,Clade4,2939431,downstream_gene_variant
AF39-14AC.fna,Clade4,2939509,downstream_gene_variant
AF39-14AC.fna,Clade4,2939566,downstream_gene_variant
AF39-14AC.fna,Clade4,2939797,downstream_gene_variant
AF39-14AC.fna,Clade4,2939812,downstream_gene_variant
AF39-14AC.fna,Clade4,2939815,downstream_gene_variant
AF39-14AC.fna,Clade4,2939833,downstream_gene_variant
AF39-14AC.fna,Clade4,2939836,downstream_gene_variant
AF39-14AC.fna,Clade4,2941367,downstream_gene_variant
AF39-14AC.fna,Clade4,2941389,downstream_gene_variant
AF39-14AC.fna,Clade4,2941510,missense_variant
AF39-14AC.fna,Clade4,2941627,synonymous_variant
AF39-14AC.fna,Clade4,2941639,synonymous_variant
AF39-14AC.fna,Clade4,2941654,synonymous_variant
AF39-14AC.fna,Clade4,2941693,synonymous_variant
AF39-14AC.fna,Clade4,2941816,synonymous_variant
AF39-14AC.fna,Clade4,2941921,synonymous_variant
AF39-14AC.fna,Clade4,2941938,missense_variant
AF39-14AC.fna,Clade4,2941948,missense_variant
AF39-14AC.fna,Clade4,2941957,synonymous_variant
AF39-14AC.fna,Clade4,2942862,missense_variant
AF39-14AC.fna,Clade4,2943017,missense_variant
AF39-14AC.fna,Clade4,2943053,missense_variant
AF39-14AC.fna,Clade4,2943112,synonymous_variant
AF39-14AC.fna,Clade4,2943135,missense_variant
AF39-14AC.fna,Clade4,2943319,synonymous_variant
AF39-14AC.fna,Clade4,2943333,missense_variant
AF39-14AC.fna,Clade4,2943337,synonymous_variant
AF39-14AC.fna,Clade4,2943351,missense_variant
AF39-14AC.fna,Clade4,2943415,synonymous_variant
AF39-14AC.fna,Clade4,2943418,synonymous_variant
AF67-03PH9.fna,Clade4,2936556,downstream_gene_variant
AF67-03PH9.fna,Clade4,2936622,downstream_gene_variant
AF67-03PH9.fna,Clade4,2936679,downstream_gene_variant
AF67-03PH9.fna,Clade4,2936964,downstream_gene_variant
AF67-03PH9.fna,Clade4,2937045,downstream_gene_variant
AF67-03PH9.fna,Clade4,2937054,downstream_gene_variant
AF67-03PH9.fna,Clade4,2937066,downstream_gene_variant
AF67-03PH9.fna,Clade4,2938792,downstream_gene_variant
AF67-03PH9.fna,Clade4,2938876,downstream_gene_variant
AF67-03PH9.fna,Clade4,2938917,downstream_gene_variant
AF67-03PH9.fna,Clade4,2939392,downstream_gene_variant
AF67-03PH9.fna,Clade4,2939419,downstream_gene_variant
AF67-03PH9.fna,Clade4,2939566,downstream_gene_variant
AF67-03PH9.fna,Clade4,2939646,downstream_gene_variant
AF67-03PH9.fna,Clade4,2939668,downstream_gene_variant
AF67-03PH9.fna,Clade4,2939704,downstream_gene_variant
AF67-03PH9.fna,Clade4,2939833,downstream_gene_variant
AF67-03PH9.fna,Clade4,2941358,downstream_gene_variant
AF67-03PH9.fna,Clade4,2941389,downstream_gene_variant
AF67-03PH9.fna,Clade4,2941510,missense_variant
AF67-03PH9.fna,Clade4,2941533,missense_variant
AF67-03PH9.fna,Clade4,2941555,synonymous_variant
AF67-03PH9.fna,Clade4,2941561,synonymous_variant
AF67-03PH9.fna,Clade4,2941615,synonymous_variant
AF67-03PH9.fna,Clade4,2941621,missense_variant
AF67-03PH9.fna,Clade4,2941627,synonymous_variant
AF67-03PH9.fna,Clade4,2941639,synonymous_variant
AF67-03PH9.fna,Clade4,2941654,synonymous_variant
AF67-03PH9.fna,Clade4,2941693,synonymous_variant
AF67-03PH9.fna,Clade4,2941816,synonymous_variant
AF67-03PH9.fna,Clade4,2941948,missense_variant
AF67-03PH9.fna,Clade4,2942757,missense_variant
AF67-03PH9.fna,Clade4,2942767,synonymous_variant
AF67-03PH9.fna,Clade4,2942862,missense_variant
AM16-11.fna,Clade4,2936436,downstream_gene_variant
AM16-11.fna,Clade4,2936475,downstream_gene_variant
AM16-11.fna,Clade4,2936622,downstream_gene_variant
AM16-11.fna,Clade4,2936964,downstream_gene_variant
AM16-11.fna,Clade4,2937024,downstream_gene_variant
AM16-11.fna,Clade4,2937054,downstream_gene_variant
AM16-11.fna,Clade4,2937066,downstream_gene_variant
AM16-11.fna,Clade4,2937075,downstream_gene_variant
AM16-11.fna,Clade4,2938876,downstream_gene_variant
AM16-11.fna,Clade4,2939038,downstream_gene_variant
AM16-11.fna,Clade4,2939044,downstream_gene_variant
AM16-11.fna,Clade4,2939155,downstream_gene_variant
AM16-11.fna,Clade4,2939491,downstream_gene_variant
AM16-11.fna,Clade4,2939509,downstream_gene_variant
AM16-11.fna,Clade4,2939560,downstream_gene_variant
AM16-11.fna,Clade4,2939566,downstream_gene_variant
AM16-11.fna,Clade4,2939581,downstream_gene_variant
AM16-11.fna,Clade4,2939749,downstream_gene_variant
AM16-11.fna,Clade4,2939797,downstream_gene_variant
AM16-11.fna,Clade4,2939812,downstream_gene_variant
AM16-11.fna,Clade4,2939815,downstream_gene_variant
AM16-11.fna,Clade4,2939833,downstream_gene_variant
AM16-11.fna,Clade4,2939836,downstream_gene_variant
AM16-11.fna,Clade4,2941381,downstream_gene_variant
AM16-11.fna,Clade4,2941389,downstream_gene_variant
AM16-11.fna,Clade4,2941398,downstream_gene_variant
AM16-11.fna,Clade4,2941413,downstream_gene_variant
AM16-11.fna,Clade4,2941478,missense_variant
AM16-11.fna,Clade4,2941498,synonymous_variant
AM16-11.fna,Clade4,2941499,missense_variant
AM16-11.fna,Clade4,2941503,missense_variant
AM16-11.fna,Clade4,2941510,missense_variant
AM16-11.fna,Clade4,2941535,missense_variant
AM16-11.fna,Clade4,2941542,missense_variant
AM16-11.fna,Clade4,2941552,synonymous_variant
AM16-11.fna,Clade4,2941568,missense_variant
AM16-11.fna,Clade4,2941576,synonymous_variant
AM16-11.fna,Clade4,2941582,synonymous_variant
AM16-11.fna,Clade4,2941614,missense_variant
AM16-11.fna,Clade4,2941621,missense_variant
AM16-11.fna,Clade4,2941639,synonymous_variant
AM16-11.fna,Clade4,2941654,synonymous_variant
AM16-11.fna,Clade4,2941686,missense_variant
AM16-11.fna,Clade4,2941816,synonymous_variant
AM16-11.fna,Clade4,2941865,missense_variant
AM16-11.fna,Clade4,2941913,missense_variant
AM16-11.fna,Clade4,2941948,missense_variant
AM16-11.fna,Clade4,2942650,synonymous_variant
AM16-11.fna,Clade4,2942659,synonymous_variant
AM16-11.fna,Clade4,2942719,synonymous_variant
AM16-11.fna,Clade4,2942767,synonymous_variant
AM16-11.fna,Clade4,2942800,synonymous_variant
AM16-11.fna,Clade4,2942807,missense_variant
AM16-11.fna,Clade4,2942862,missense_variant
AM16-11.fna,Clade4,2942867,missense_variant
AM16-11.fna,Clade4,2942884,synonymous_variant
AM16-11.fna,Clade4,2942908,synonymous_variant
AM16-11.fna,Clade4,2942932,synonymous_variant
AM16-11.fna,Clade4,2942968,synonymous_variant
AM16-11.fna,Clade4,2942977,synonymous_variant
AM16-11.fna,Clade4,2942979,missense_variant
AM16-11.fna,Clade4,2942992,synonymous_variant
AM16-11.fna,Clade4,2942994,missense_variant
AM16-11.fna,Clade4,2943015,missense_variant
AM16-11.fna,Clade4,2943018,missense_variant
AM16-11.fna,Clade4,2943027,missense_variant
AM16-11.fna,Clade4,2943033,missense_variant
AM16-11.fna,Clade4,2943054,missense_variant
AM16-11.fna,Clade4,2943058,synonymous_variant
AM16-11.fna,Clade4,2943061,synonymous_variant
AM16-11.fna,Clade4,2943064,synonymous_variant
AM16-11.fna,Clade4,2943085,synonymous_variant
AM16-11.fna,Clade4,2943097,synonymous_variant
AM16-11.fna,Clade4,2943100,synonymous_variant
AM16-11.fna,Clade4,2943106,synonymous_variant
AM16-11.fna,Clade4,2943116,missense_variant
AM16-11.fna,Clade4,2943133,synonymous_variant
AM16-11.fna,Clade4,2943152,missense_variant
AM16-11.fna,Clade4,2943153,missense_variant
AM16-11.fna,Clade4,2943175,synonymous_variant
AM16-11.fna,Clade4,2943205,synonymous_variant
AM16-11.fna,Clade4,2943307,synonymous_variant
AM16-11.fna,Clade4,2943322,synonymous_variant
AM16-11.fna,Clade4,2943333,missense_variant
AM16-11.fna,Clade4,2943415,synonymous_variant
AM16-11.fna,Clade4,2943464,missense_variant
AM16-11.fna,Clade4,2943506,upstream_gene_variant
AM22-4.fna,Clade4,2936463,downstream_gene_variant
AM22-4.fna,Clade4,2936568,downstream_gene_variant
AM22-4.fna,Clade4,2936616,downstream_gene_variant
AM22-4.fna,Clade4,2936622,downstream_gene_variant
AM22-4.fna,Clade4,2936964,downstream_gene_variant
AM22-4.fna,Clade4,2937024,downstream_gene_variant
AM22-4.fna,Clade4,2938876,downstream_gene_variant
AM22-4.fna,Clade4,2938897,downstream_gene_variant
AM22-4.fna,Clade4,2939155,downstream_gene_variant
AM22-4.fna,Clade4,2939251,downstream_gene_variant
AM22-4.fna,Clade4,2939431,downstream_gene_variant
AM22-4.fna,Clade4,2939491,downstream_gene_variant
AM22-4.fna,Clade4,2939509,downstream_gene_variant
AM22-4.fna,Clade4,2939560,downstream_gene_variant
AM22-4.fna,Clade4,2939566,downstream_gene_variant
AM22-4.fna,Clade4,2939581,downstream_gene_variant
AM22-4.fna,Clade4,2939596,downstream_gene_variant
AM22-4.fna,Clade4,2939662,downstream_gene_variant
AM22-4.fna,Clade4,2939749,downstream_gene_variant
AM22-4.fna,Clade4,2939761,downstream_gene_variant
AM22-4.fna,Clade4,2939812,downstream_gene_variant
AM22-4.fna,Clade4,2941381,downstream_gene_variant
AM22-4.fna,Clade4,2941389,downstream_gene_variant
AM22-4.fna,Clade4,2941413,downstream_gene_variant
AM22-4.fna,Clade4,2941455,missense_variant
AM22-4.fna,Clade4,2941478,missense_variant
AM22-4.fna,Clade4,2941486,missense_variant
AM22-4.fna,Clade4,2941498,synonymous_variant
AM22-4.fna,Clade4,2941499,missense_variant
AM22-4.fna,Clade4,2941503,missense_variant
AM22-4.fna,Clade4,2941510,missense_variant
AM22-4.fna,Clade4,2941535,missense_variant
AM22-4.fna,Clade4,2941542,missense_variant
AM22-4.fna,Clade4,2941568,missense_variant
AM22-4.fna,Clade4,2941576,synonymous_variant
AM22-4.fna,Clade4,2941582,synonymous_variant
AM22-4.fna,Clade4,2941614,missense_variant
AM22-4.fna,Clade4,2941621,missense_variant
AM22-4.fna,Clade4,2941645,synonymous_variant
AM22-4.fna,Clade4,2941654,synonymous_variant
AM22-4.fna,Clade4,2941750,synonymous_variant
AM22-4.fna,Clade4,2941815,synonymous_variant
AM22-4.fna,Clade4,2941816,synonymous_variant
AM22-4.fna,Clade4,2941948,missense_variant
AM22-4.fna,Clade4,2942650,synonymous_variant
AM22-4.fna,Clade4,2942659,synonymous_variant
AM22-4.fna,Clade4,2942719,synonymous_variant
AM22-4.fna,Clade4,2942767,synonymous_variant
AM22-4.fna,Clade4,2942800,synonymous_variant
AM22-4.fna,Clade4,2942807,missense_variant
AM22-4.fna,Clade4,2942817,missense_variant
AM22-4.fna,Clade4,2942862,missense_variant
AM22-4.fna,Clade4,2942884,synonymous_variant
AM22-4.fna,Clade4,2942908,synonymous_variant
AM22-4.fna,Clade4,2942968,synonymous_variant
AM22-4.fna,Clade4,2942977,synonymous_variant
AM22-4.fna,Clade4,2942979,missense_variant
AM22-4.fna,Clade4,2942992,synonymous_variant
AM22-4.fna,Clade4,2942994,missense_variant
AM22-4.fna,Clade4,2943015,missense_variant
AM22-4.fna,Clade4,2943018,missense_variant
AM22-4.fna,Clade4,2943027,missense_variant
AM22-4.fna,Clade4,2943033,missense_variant
AM22-4.fna,Clade4,2943085,synonymous_variant
AM22-4.fna,Clade4,2943097,synonymous_variant
AM22-4.fna,Clade4,2943100,synonymous_variant
AM22-4.fna,Clade4,2943106,synonymous_variant
AM22-4.fna,Clade4,2943116,missense_variant
AM22-4.fna,Clade4,2943133,synonymous_variant
AM22-4.fna,Clade4,2943152,missense_variant
AM22-4.fna,Clade4,2943153,missense_variant
AM22-4.fna,Clade4,2943175,synonymous_variant
AM22-4.fna,Clade4,2943205,synonymous_variant
AM22-4.fna,Clade4,2943322,synonymous_variant
AM22-4.fna,Clade4,2943333,missense_variant
AM22-4.fna,Clade4,2943415,synonymous_variant
AM22-4.fna,Clade4,2943506,upstream_gene_variant
AM26-2LB.fna,Clade4,2936556,downstream_gene_variant
AM26-2LB.fna,Clade4,2936622,downstream_gene_variant
AM26-2LB.fna,Clade4,2936679,downstream_gene_variant
AM26-2LB.fna,Clade4,2936964,downstream_gene_variant
AM26-2LB.fna,Clade4,2937045,downstream_gene_variant
AM26-2LB.fna,Clade4,2937054,downstream_gene_variant
AM26-2LB.fna,Clade4,2937066,downstream_gene_variant
AM26-2LB.fna,Clade4,2938792,downstream_gene_variant
AM26-2LB.fna,Clade4,2938876,downstream_gene_variant
AM26-2LB.fna,Clade4,2939392,downstream_gene_variant
AM26-2LB.fna,Clade4,2939419,downstream_gene_variant
AM26-2LB.fna,Clade4,2939566,downstream_gene_variant
AM26-2LB.fna,Clade4,2939646,downstream_gene_variant
AM26-2LB.fna,Clade4,2939668,downstream_gene_variant
AM26-2LB.fna,Clade4,2939704,downstream_gene_variant
AM26-2LB.fna,Clade4,2939833,downstream_gene_variant
AM26-2LB.fna,Clade4,2941358,downstream_gene_variant
AM26-2LB.fna,Clade4,2941389,downstream_gene_variant
AM26-2LB.fna,Clade4,2941510,missense_variant
AM26-2LB.fna,Clade4,2941533,missense_variant
AM26-2LB.fna,Clade4,2941555,synonymous_variant
AM26-2LB.fna,Clade4,2941561,synonymous_variant
AM26-2LB.fna,Clade4,2941615,synonymous_variant
AM26-2LB.fna,Clade4,2941621,missense_variant
AM26-2LB.fna,Clade4,2941627,synonymous_variant
AM26-2LB.fna,Clade4,2941639,synonymous_variant
AM26-2LB.fna,Clade4,2941654,synonymous_variant
AM26-2LB.fna,Clade4,2941693,synonymous_variant
AM26-2LB.fna,Clade4,2941816,synonymous_variant
AM26-2LB.fna,Clade4,2941948,missense_variant
AM26-2LB.fna,Clade4,2942757,missense_variant
AM26-2LB.fna,Clade4,2942767,synonymous_variant
AM26-2LB.fna,Clade4,2942862,missense_variant
AM29-10.fna,Clade4,2936436,downstream_gene_variant
AM29-10.fna,Clade4,2936475,downstream_gene_variant
AM29-10.fna,Clade4,2936622,downstream_gene_variant
AM29-10.fna,Clade4,2936964,downstream_gene_variant
AM29-10.fna,Clade4,2937024,downstream_gene_variant
AM29-10.fna,Clade4,2937045,downstream_gene_variant
AM29-10.fna,Clade4,2937054,downstream_gene_variant
AM29-10.fna,Clade4,2938723,downstream_gene_variant
AM29-10.fna,Clade4,2938765,downstream_gene_variant
AM29-10.fna,Clade4,2938814,downstream_gene_variant
AM29-10.fna,Clade4,2938873,downstream_gene_variant
AM29-10.fna,Clade4,2938876,downstream_gene_variant
AM29-10.fna,Clade4,2938897,downstream_gene_variant
AM29-10.fna,Clade4,2939155,downstream_gene_variant
AM29-10.fna,Clade4,2939380,downstream_gene_variant
AM29-10.fna,Clade4,2939437,downstream_gene_variant
AM29-10.fna,Clade4,2939539,downstream_gene_variant
AM29-10.fna,Clade4,2939560,downstream_gene_variant
AM29-10.fna,Clade4,2939566,downstream_gene_variant
AM29-10.fna,Clade4,2939749,downstream_gene_variant
AM29-10.fna,Clade4,2939833,downstream_gene_variant
AM29-10.fna,Clade4,2941413,downstream_gene_variant
AM29-10.fna,Clade4,2941421,downstream_gene_variant
AM29-10.fna,Clade4,2941478,missense_variant
AM29-10.fna,Clade4,2941498,synonymous_variant
AM29-10.fna,Clade4,2941499,missense_variant
AM29-10.fna,Clade4,2941503,missense_variant
AM29-10.fna,Clade4,2941510,missense_variant
AM29-10.fna,Clade4,2941535,missense_variant
AM29-10.fna,Clade4,2941542,missense_variant
AM29-10.fna,Clade4,2941552,synonymous_variant
AM29-10.fna,Clade4,2941568,missense_variant
AM29-10.fna,Clade4,2941576,synonymous_variant
AM29-10.fna,Clade4,2941582,synonymous_variant
AM29-10.fna,Clade4,2941614,missense_variant
AM29-10.fna,Clade4,2941621,missense_variant
AM29-10.fna,Clade4,2941632,synonymous_variant
AM29-10.fna,Clade4,2941645,synonymous_variant
AM29-10.fna,Clade4,2941654,synonymous_variant
AM29-10.fna,Clade4,2941663,synonymous_variant
AM29-10.fna,Clade4,2941750,synonymous_variant
AM29-10.fna,Clade4,2941816,synonymous_variant
AM29-10.fna,Clade4,2941869,missense_variant
AM29-10.fna,Clade4,2941948,missense_variant
AM29-10.fna,Clade4,2942650,synonymous_variant
AM29-10.fna,Clade4,2942659,synonymous_variant
AM29-10.fna,Clade4,2942719,synonymous_variant
AM29-10.fna,Clade4,2942767,synonymous_variant
AM29-10.fna,Clade4,2942800,synonymous_variant
AM29-10.fna,Clade4,2942807,missense_variant
AM29-10.fna,Clade4,2942862,missense_variant
AM29-10.fna,Clade4,2942863,synonymous_variant
AM29-10.fna,Clade4,2942884,synonymous_variant
AM29-10.fna,Clade4,2942908,synonymous_variant
AM29-10.fna,Clade4,2942932,synonymous_variant
AM29-10.fna,Clade4,2942968,synonymous_variant
AM29-10.fna,Clade4,2942977,synonymous_variant
AM29-10.fna,Clade4,2942979,missense_variant
AM29-10.fna,Clade4,2942992,synonymous_variant
AM29-10.fna,Clade4,2942994,missense_variant
AM29-10.fna,Clade4,2943015,missense_variant
AM29-10.fna,Clade4,2943018,missense_variant
AM29-10.fna,Clade4,2943027,missense_variant
AM29-10.fna,Clade4,2943033,missense_variant
AM29-10.fna,Clade4,2943040,synonymous_variant
AM29-10.fna,Clade4,2943085,synonymous_variant
AM29-10.fna,Clade4,2943097,synonymous_variant
AM29-10.fna,Clade4,2943100,synonymous_variant
AM29-10.fna,Clade4,2943106,synonymous_variant
AM29-10.fna,Clade4,2943116,missense_variant
AM29-10.fna,Clade4,2943152,missense_variant
AM29-10.fna,Clade4,2943153,missense_variant
AM29-10.fna,Clade4,2943175,synonymous_variant
AM29-10.fna,Clade4,2943205,synonymous_variant
AM29-10.fna,Clade4,2943270,missense_variant
AM29-10.fna,Clade4,2943415,synonymous_variant
AM29-10.fna,Clade4,2943506,upstream_gene_variant
AM30-13AC.fna,Clade4,2936436,downstream_gene_variant
AM30-13AC.fna,Clade4,2936568,downstream_gene_variant
AM30-13AC.fna,Clade4,2936596,downstream_gene_variant
AM30-13AC.fna,Clade4,2936964,downstream_gene_variant
AM30-13AC.fna,Clade4,2937024,downstream_gene_variant
AM30-13AC.fna,Clade4,2937045,downstream_gene_variant
AM30-13AC.fna,Clade4,2937054,downstream_gene_variant
AM30-13AC.fna,Clade4,2937066,downstream_gene_variant
AM30-13AC.fna,Clade4,2937075,downstream_gene_variant
AM30-13AC.fna,Clade4,2938708,downstream_gene_variant
AM30-13AC.fna,Clade4,2938897,downstream_gene_variant
AM30-13AC.fna,Clade4,2939566,downstream_gene_variant
AM30-13AC.fna,Clade4,2941358,downstream_gene_variant
AM30-13AC.fna,Clade4,2941389,downstream_gene_variant
AM30-13AC.fna,Clade4,2941498,synonymous_variant
AM30-13AC.fna,Clade4,2941499,missense_variant
AM30-13AC.fna,Clade4,2941503,missense_variant
AM30-13AC.fna,Clade4,2941510,missense_variant
AM30-13AC.fna,Clade4,2941515,missense_variant
AM30-13AC.fna,Clade4,2941523,missense_variant
AM30-13AC.fna,Clade4,2941524,missense_variant
AM30-13AC.fna,Clade4,2941528,synonymous_variant
AM30-13AC.fna,Clade4,2941534,synonymous_variant
AM30-13AC.fna,Clade4,2941535,missense_variant
AM30-13AC.fna,Clade4,2941540,synonymous_variant
AM30-13AC.fna,Clade4,2941542,missense_variant
AM30-13AC.fna,Clade4,2941555,synonymous_variant
AM30-13AC.fna,Clade4,2941561,synonymous_variant
AM30-13AC.fna,Clade4,2941615,synonymous_variant
AM30-13AC.fna,Clade4,2941621,missense_variant
AM30-13AC.fna,Clade4,2941627,synonymous_variant
AM30-13AC.fna,Clade4,2941639,synonymous_variant
AM30-13AC.fna,Clade4,2941654,synonymous_variant
AM30-13AC.fna,Clade4,2941693,synonymous_variant
AM30-13AC.fna,Clade4,2941816,synonymous_variant
AM30-13AC.fna,Clade4,2941948,missense_variant
AM30-13AC.fna,Clade4,2942650,synonymous_variant
AM30-13AC.fna,Clade4,2942862,missense_variant
AM30-13AC.fna,Clade4,2943112,synonymous_variant
AM30-13AC.fna,Clade4,2943415,synonymous_variant
AM30-13AC.fna,Clade4,2943506,upstream_gene_variant
AM31-7AC.fna,Clade4,2936500,downstream_gene_variant
AM31-7AC.fna,Clade4,2936556,downstream_gene_variant
AM31-7AC.fna,Clade4,2936622,downstream_gene_variant
AM31-7AC.fna,Clade4,2936679,downstream_gene_variant
AM31-7AC.fna,Clade4,2936964,downstream_gene_variant
AM31-7AC.fna,Clade4,2937045,downstream_gene_variant
AM31-7AC.fna,Clade4,2937054,downstream_gene_variant
AM31-7AC.fna,Clade4,2937066,downstream_gene_variant
AM31-7AC.fna,Clade4,2938792,downstream_gene_variant
AM31-7AC.fna,Clade4,2938876,downstream_gene_variant
AM31-7AC.fna,Clade4,2939392,downstream_gene_variant
AM31-7AC.fna,Clade4,2939419,downstream_gene_variant
AM31-7AC.fna,Clade4,2939566,downstream_gene_variant
AM31-7AC.fna,Clade4,2939646,downstream_gene_variant
AM31-7AC.fna,Clade4,2939668,downstream_gene_variant
AM31-7AC.fna,Clade4,2939704,downstream_gene_variant
AM31-7AC.fna,Clade4,2939833,downstream_gene_variant
AM31-7AC.fna,Clade4,2941358,downstream_gene_variant
AM31-7AC.fna,Clade4,2941389,downstream_gene_variant
AM31-7AC.fna,Clade4,2941510,missense_variant
AM31-7AC.fna,Clade4,2941533,missense_variant
AM31-7AC.fna,Clade4,2941555,synonymous_variant
AM31-7AC.fna,Clade4,2941561,synonymous_variant
AM31-7AC.fna,Clade4,2941615,synonymous_variant
AM31-7AC.fna,Clade4,2941621,missense_variant
AM31-7AC.fna,Clade4,2941627,synonymous_variant
AM31-7AC.fna,Clade4,2941639,synonymous_variant
AM31-7AC.fna,Clade4,2941654,synonymous_variant
AM31-7AC.fna,Clade4,2941693,synonymous_variant
AM31-7AC.fna,Clade4,2941816,synonymous_variant
AM31-7AC.fna,Clade4,2941948,missense_variant
AM31-7AC.fna,Clade4,2942757,missense_variant
AM31-7AC.fna,Clade4,2942767,synonymous_variant
AM31-7AC.fna,Clade4,2942862,missense_variant
AM36-3AA.fna,Clade4,2936436,downstream_gene_variant
AM36-3AA.fna,Clade4,2936622,downstream_gene_variant
AM36-3AA.fna,Clade4,2936948,downstream_gene_variant
AM36-3AA.fna,Clade4,2936964,downstream_gene_variant
AM36-3AA.fna,Clade4,2936970,downstream_gene_variant
AM36-3AA.fna,Clade4,2937024,downstream_gene_variant
AM36-3AA.fna,Clade4,2937054,downstream_gene_variant
AM36-3AA.fna,Clade4,2938792,downstream_gene_variant
AM36-3AA.fna,Clade4,2938876,downstream_gene_variant
AM36-3AA.fna,Clade4,2938897,downstream_gene_variant
AM36-3AA.fna,Clade4,2939038,downstream_gene_variant
AM36-3AA.fna,Clade4,2939044,downstream_gene_variant
AM36-3AA.fna,Clade4,2939155,downstream_gene_variant
AM36-3AA.fna,Clade4,2939491,downstream_gene_variant
AM36-3AA.fna,Clade4,2939509,downstream_gene_variant
AM36-3AA.fna,Clade4,2939560,downstream_gene_variant
AM36-3AA.fna,Clade4,2939566,downstream_gene_variant
AM36-3AA.fna,Clade4,2939581,downstream_gene_variant
AM36-3AA.fna,Clade4,2939749,downstream_gene_variant
AM36-3AA.fna,Clade4,2939797,downstream_gene_variant
AM36-3AA.fna,Clade4,2939812,downstream_gene_variant
AM36-3AA.fna,Clade4,2939815,downstream_gene_variant
AM36-3AA.fna,Clade4,2939833,downstream_gene_variant
AM36-3AA.fna,Clade4,2939836,downstream_gene_variant
AM36-3AA.fna,Clade4,2941381,downstream_gene_variant
AM36-3AA.fna,Clade4,2941389,downstream_gene_variant
AM36-3AA.fna,Clade4,2941413,downstream_gene_variant
AM36-3AA.fna,Clade4,2941478,missense_variant
AM36-3AA.fna,Clade4,2941486,missense_variant
AM36-3AA.fna,Clade4,2941498,synonymous_variant
AM36-3AA.fna,Clade4,2941499,missense_variant
AM36-3AA.fna,Clade4,2941503,missense_variant
AM36-3AA.fna,Clade4,2941510,missense_variant
AM36-3AA.fna,Clade4,2941542,missense_variant
AM36-3AA.fna,Clade4,2941568,missense_variant
AM36-3AA.fna,Clade4,2941576,synonymous_variant
AM36-3AA.fna,Clade4,2941582,synonymous_variant
AM36-3AA.fna,Clade4,2941614,missense_variant
AM36-3AA.fna,Clade4,2941621,missense_variant
AM36-3AA.fna,Clade4,2941645,synonymous_variant
AM36-3AA.fna,Clade4,2941654,synonymous_variant
AM36-3AA.fna,Clade4,2941750,synonymous_variant
AM36-3AA.fna,Clade4,2941816,synonymous_variant
AM36-3AA.fna,Clade4,2941948,missense_variant
AM36-3AA.fna,Clade4,2942650,synonymous_variant
AM36-3AA.fna,Clade4,2942659,synonymous_variant
AM36-3AA.fna,Clade4,2942719,synonymous_variant
AM36-3AA.fna,Clade4,2942767,synonymous_variant
AM36-3AA.fna,Clade4,2942800,synonymous_variant
AM36-3AA.fna,Clade4,2942806,synonymous_variant
AM36-3AA.fna,Clade4,2942807,missense_variant
AM36-3AA.fna,Clade4,2942862,missense_variant
AM36-3AA.fna,Clade4,2942884,synonymous_variant
AM36-3AA.fna,Clade4,2942908,synonymous_variant
AM36-3AA.fna,Clade4,2942968,synonymous_variant
AM36-3AA.fna,Clade4,2942977,synonymous_variant
AM36-3AA.fna,Clade4,2942979,missense_variant
AM36-3AA.fna,Clade4,2942992,synonymous_variant
AM36-3AA.fna,Clade4,2942994,missense_variant
AM36-3AA.fna,Clade4,2943015,missense_variant
AM36-3AA.fna,Clade4,2943018,missense_variant
AM36-3AA.fna,Clade4,2943019,synonymous_variant
AM36-3AA.fna,Clade4,2943027,missense_variant
AM36-3AA.fna,Clade4,2943033,missense_variant
AM36-3AA.fna,Clade4,2943058,synonymous_variant
AM36-3AA.fna,Clade4,2943061,synonymous_variant
AM36-3AA.fna,Clade4,2943064,synonymous_variant
AM36-3AA.fna,Clade4,2943085,synonymous_variant
AM36-3AA.fna,Clade4,2943097,synonymous_variant
